0,0,3,861,vehicle.mercedes-benz.coupe,3,-21.695,-128.055,0.778,0.0,-0.0,-0.0,0.024,0.088,0.1,4317.23,0
0,0,1,851,vehicle.tesla.model3,2,-10.83,-125.29,2.341,0.0,0.0,0.0,-5.862,21.103,0.1,4317.23,0
0,0,3,861,vehicle.mercedes-benz.coupe,3,-21.691,-128.055,0.761,1.684,-0.0,-0.0,0.022,0.078,0.2,4317.34,0
0,0,1,851,vehicle.tesla.model3,2,-10.83,-125.29,2.031,2.847,0.0,0.0,-6.349,22.856,0.2,4317.34,0
0,0,3,861,vehicle.mercedes-benz.coupe,3,-21.716,-128.052,0.911,4.932,-0.0,-0.0,0.001,0.002,0.3,4317.46,0
0,0,4,860,vehicle.tesla.model3,2,-16.108,-127.597,0.633,5.081,-0.0,-0.0,0.002,0.009,0.3,4317.46,0
0,0,2,859,vehicle.chevrolet.impala,4,-31.381,-127.412,0.867,4.743,0.0,-0.0,-0.002,0.008,0.3,4317.46,0
0,0,1,851,vehicle.tesla.model3,2,-10.831,-125.288,-0.019,4.805,-0.0,-0.008,0.143,0.514,0.3,4317.46,0
0,0,3,861,vehicle.mercedes-benz.coupe,3,-21.705,-128.055,0.908,0.0,-0.0,-0.0,0.0,0.0,0.4,4317.58,0
0,0,4,860,vehicle.tesla.model3,2,-16.105,-127.598,0.641,0.0,-0.0,0.0,0.0,0.0,0.4,4317.58,0
0,0,2,859,vehicle.chevrolet.impala,4,-31.347,-127.413,0.853,0.0,-0.0,-0.0,0.0,0.0,0.4,4317.58,0
0,0,1,851,vehicle.tesla.model3,2,-10.83,-125.288,0.001,0.0,0.0,0.0,0.0,0.0,0.4,4317.58,0
0,0,3,861,vehicle.mercedes-benz.coupe,3,-21.705,-128.055,0.908,1.589,-0.0,0.0,-0.0,0.0,0.5,4317.7,0
0,0,4,860,vehicle.tesla.model3,2,-16.105,-127.598,0.641,0.0,-0.0,0.0,-0.0,0.0,0.5,4317.7,0
0,0,2,859,vehicle.chevrolet.impala,4,-31.347,-127.413,0.853,4.653,-0.0,0.0,-0.0,0.0,0.5,4317.7,0
0,0,1,851,vehicle.tesla.model3,2,-10.83,-125.288,0.001,0.0,0.0,0.0,0.0,0.0,0.5,4317.7,0
0,0,3,861,vehicle.mercedes-benz.coupe,3,-22.793,-128.035,0.894,1.754,-3.135,0.153,0.0,11.301,0.6,4317.81,0
0,0,4,860,vehicle.tesla.model3,2,-16.105,-127.598,0.641,0.0,0.0,-0.0,-0.0,0.0,0.6,4317.81,0
0,0,3,861,vehicle.mercedes-benz.coupe,3,-24.469,-127.005,0.857,1.512,-3.135,0.153,0.0,11.301,0.6,4317.81,0
0,0,1,851,vehicle.tesla.model3,2,-10.83,-125.288,0.001,0.0,0.0,0.0,0.0,0.0,0.6,4317.81,0
